acctcd_n,age,atmuser,behave_scr,CARD_TYPE,CREDIT_LIM,currbal,delnum,ecomuser,CREDIT_SCORE,GENDER,hhincome,okmail,OPEN_DT,p_bankrupt,p_churn,p_revenue,p_risk,prodnum,ROC1,ROC12,ROC3,ROC6,SSN,t_asset,T_debt,T_debtserv,T_liab,writeoff,YEAR,ZIPCODE,account_id,_PartInd_
4,29,N,220,VISA,10000.00,7500.00,4,Y,678,M,78000.00,N,25-Aug-12,0.339856396,0.748299346,0.544077871,0.360963771,5,0,14,0,10,509816488,10000.00,0.00,0.00,1600.00,0,2012,85003,7631928566,0
1,29,Y,450,VISA,2000.00,0.00,1,N,636,M,20000.00,N,26-Aug-12,0.538620132,0.276559835,0.907589983,0.383469389,4,2,59,17,29,509976403,10000.00,291500.00,14575.00,301500.00,0,2012,85035,9182767104,0
3,30,Y,380,VISA,3000.00,575.00,0,Y,621,M,87000.00,N,26-Jan-12,0.252376048,0.496165623,0.874270835,0.361849987,1,1,41,11,23,510047819,200000.00,0.00,0.00,8500.00,0,2012,98101,9192483537,0
4,57,N,280,VISA,6000.00,4475.00,4,Y,726,M,30000.00,N,5-Apr-12,0.685373844,0.965499381,0.325436613,0.885687686,1,2,59,17,29,510058376,150000.00,0.00,0.00,1600.00,1,2012,80010,897503514,1
1,33,Y,360,VISA,2000.00,0.00,0,N,678,M,24000.00,N,13-Sep-12,0.722953597,0.896829726,0.809891662,0.157643918,2,1,41,11,23,510065952,300000.00,1500.00,75.00,301500.00,0,2012,85032,3534904152,1
2,42,N,340,VISA,3000.00,1000.00,4,Y,651,M,163000.00,Y,25-Aug-12,0.546164174,0.825148248,0.185656211,0.743624359,5,3,62,13,32,510107128,150000.00,0.00,0.00,1600.00,0,2012,92110,8632945283,1
2,36,N,440,MC,7000.00,5000.00,1,Y,699,M,71000.00,Y,30-Mar-13,0.660128333,0.472832521,0.066480427,0.691888804,4,2,59,17,29,510217373,1500.00,150000.00,10500.00,151500.00,0,2013,97209,1300041630,1
3,33,N,380,MC,2000.00,0.00,1,N,708,F,29000.00,Y,6-May-14,0.836336666,0.87999299,0.358164828,0.445477477,3,2,59,17,29,510265073,12500.00,239000.00,11950.00,251500.00,0,2014,84601,2934464497,1
4,28,Y,340,VISA,5000.00,3200.00,4,N,651,M,93000.00,N,5-Sep-13,0.321714249,0.119391371,0.72055281,0.315907053,5,1,41,11,23,510542605,150000.00,0.00,0.00,11000.00,1,2013,90189,89797168,1
3,30,Y,460,MC,10000.00,7500.00,1,N,609,M,70000.00,N,30-Mar-13,0.617476058,0.987204746,0.302340402,0.041797778,3,1,41,11,23,510576139,15000.00,186500.00,13055.00,201500.00,0,2013,80202,3211789640,0
4,59,N,480,MC,2000.00,0.00,3,N,669,M,21000.00,N,1-Apr-13,0.441583135,0.055771032,0.248677084,0.477052878,5,2,59,17,29,510659700,150000.00,101500.00,5075.00,251500.00,0,2013,82001,4539742551,1
4,52,N,380,MC,4000.00,2100.00,4,Y,678,F,21000.00,Y,6-Nov-12,0.214072929,0.236231902,0.725152416,0.769470362,1,2,59,17,29,510678174,15000.00,286500.00,14325.00,301500.00,1,2012,94116,9547467008,1
2,29,N,400,VISA,3000.00,1200.00,0,Y,675,M,28000.00,N,16-Dec-13,0.872198519,0.3423742,0.60728636,0.547637722,2,0,14,0,10,510765389,7500.00,6100.00,366.00,13600.00,0,2013,83701,1813060386,0
1,59,Y,500,VISA,3000.00,1200.00,4,N,741,M,57000.00,N,25-Jul-13,0.314623678,0.353999389,0.334311533,0.413062956,3,2,59,17,29,510786905,12500.00,1100.00,66.00,13600.00,1,2013,85035,6827175965,1
3,33,N,240,MC,4000.00,2200.00,0,Y,645,M,48000.00,Y,12-Dec-12,0.41381151,0.142524204,0.278167857,0.735593244,2,1,41,11,23,510862883,12500.00,4200.00,168.00,16700.00,0,2012,94109,854619993,1
4,26,Y,320,MC,7000.00,5000.00,1,N,669,M,26000.00,N,1-Oct-12,0.536710637,0.668067561,0.102389099,0.365102946,4,3,62,13,32,511165978,7500.00,14000.00,560.00,21500.00,0,2012,84605,8171785999,0
3,55,Y,370,MC,7000.00,5000.00,3,N,675,M,44000.00,N,25-Oct-12,0.561976853,0.685343645,0.123660249,0.370393834,5,1,41,11,23,511228195,7500.00,14000.00,560.00,21500.00,0,2012,84601,7769027384,1
2,37,N,300,VISA,10000.00,7500.00,0,N,696,M,56000.00,Y,19-Jan-14,0.782707186,0.383292639,0.082999913,0.28417082,3,1,41,11,23,511281859,200000.00,0.00,0.00,16700.00,0,2014,95109,2296822258,1
1,46,Y,440,VISA,4000.00,1900.00,0,Y,564,M,9000.00,Y,15-Jan-12,0.540236969,0.991293234,0.765765102,0.667877631,3,0,14,5,10,511372694,7500.00,294000.00,14700.00,301500.00,0,2012,94103,6067935389,1
3,34,Y,420,MC,2000.00,0.00,1,N,663,F,55740.00,N,22-May-14,0.582104076,0.397931665,0.49001787,0.121673049,4,0,14,5,10,511381690,150000.00,1500.00,105.00,151500.00,0,2014,82002,730115329,1
2,57,Y,420,MC,3000.00,1000.00,4,N,597,M,53000.00,N,18-Dec-12,0.755262944,0.421196006,0.588229475,0.9200956,3,3,62,13,32,511429359,20000.00,131500.00,9205.00,151500.00,1,2012,85703,1134110457,1
1,38,Y,380,VISA,3000.00,750.00,0,Y,699,M,20000.00,Y,4-Jan-14,0.538330308,0.997566884,0.767948596,0.686421749,1,1,41,11,23,511467982,7500.00,294000.00,14700.00,301500.00,0,2014,94116,1144156778,1
4,32,Y,220,VISA,2000.00,0.00,4,N,654,M,70000.00,N,8-Mar-12,0.249762466,0.509912187,0.879837327,0.400136768,2,0,14,5,10,511496539,200000.00,0.00,0.00,8500.00,1,2012,98101,5177782930,1
3,58,Y,280,MC,2000.00,0.00,0,N,621,M,91000.00,N,1-Oct-12,0.944360631,0.45610353,0.20023208,0.223717877,1,3,62,13,32,511727013,300000.00,0.00,0.00,201500.00,0,2012,97209,5781948765,0
2,36,Y,410,VISA,6000.00,4475.00,3,N,621,M,11000.00,N,4-Aug-13,0.698402444,0.503211062,0.600806753,0.210423988,5,1,41,11,23,511751111,1500.00,7000.00,350.00,8500.00,1,2013,85003,7509284605,0
1,28,N,410,MC,6000.00,3500.00,0,N,696,M,65000.00,Y,12-Dec-12,0.92114214,0.194989066,0.558065603,0.105759455,3,2,59,17,29,511817188,150000.00,0.00,0.00,1600.00,0,2012,84605,7615001182,1
1,34,N,300,VISA,2000.00,0.00,3,Y,552,M,21000.00,N,25-Mar-13,0.894319988,0.135160159,0.014740074,0.496420417,5,0,14,0,10,511819055,200000.00,0.00,0.00,151500.00,0,2013,80010,7420419272,1
1,32,N,420,VISA,3000.00,625.00,1,Y,726,M,72000.00,Y,7-Feb-12,0.434934792,0.557255018,0.496094905,0.740735356,4,1,41,11,23,511867278,7500.00,0.00,0.00,1600.00,0,2012,97211,3501562301,1
3,35,N,320,MC,4000.00,1900.00,0,N,561,F,24000.00,Y,27-Dec-12,0.031364622,0.568409464,0.299887043,0.373976727,3,1,41,11,23,511893891,300000.00,0.00,0.00,151500.00,0,2012,89101,3952616823,1
1,30,N,220,VISA,9000.00,6920.00,4,Y,576,M,68000.00,Y,20-Mar-13,0.228054654,0.865070892,0.046562773,0.320595248,4,2,59,17,29,512073674,150000.00,51500.00,3605.00,201500.00,1,2013,83701,830911445,0
3,29,N,480,MC,7000.00,5000.00,1,N,606,M,81000.00,N,30-Mar-13,0.721721506,0.251807602,0.486764554,0.546936746,4,2,59,17,29,512177740,15000.00,136500.00,9555.00,151500.00,0,2013,80010,7895743716,0
4,40,N,480,MC,5000.00,2575.00,1,Y,606,M,9000.00,N,27-Dec-12,0.271131135,0.400299761,0.335715448,0.5940527,4,1,41,11,23,512558765,7500.00,0.00,0.00,1600.00,0,2012,83716,1220797403,1
2,48,Y,380,MC,2000.00,0.00,4,N,594,M,26000.00,Y,4-Jun-13,0.14245702,0.655816638,0.899136829,0.925856065,2,3,62,13,32,512583606,300000.00,0.00,0.00,11000.00,1,2013,89101,233609444,1
1,28,Y,480,MC,3000.00,1000.00,1,N,561,F,45000.00,N,30-Mar-13,0.69903377,0.417458096,0.558245933,0.995094584,3,2,59,17,29,512660370,250000.00,0.00,0.00,1600.00,0,2013,90189,7847916120,1
3,50,Y,410,VISA,2000.00,0.00,0,Y,663,F,55000.00,Y,10-Nov-13,0.868162759,0.60058444,0.234373599,0.699216961,3,1,41,11,23,512717714,12500.00,289000.00,14450.00,301500.00,0,2013,83701,9615063895,1
4,41,Y,370,VISA,6000.00,4475.00,3,Y,600,M,145000.00,Y,28-Nov-13,0.590681933,0.460171935,0.525426934,0.264406939,5,4,71,20,34,512901662,300000.00,1500.00,75.00,301500.00,1,2013,80202,8479953170,1
1,30,N,420,MC,10000.00,7500.00,4,N,651,F,53000.00,N,9-May-13,0.12660924,0.992294383,0.059451812,0.790822098,1,4,71,20,34,513021739,300000.00,1500.00,75.00,301500.00,1,2013,90189,9958822778,1
1,30,Y,420,VISA,5000.00,3200.00,4,Y,570,M,50922.00,N,6-Sep-12,0.460983653,0.862196228,0.661589941,0.464015091,1,2,59,17,29,513049490,12500.00,0.00,0.00,8500.00,1,2012,84601,4062071198,0
4,32,N,450,VISA,6000.00,3500.00,0,Y,606,F,13000.00,N,16-Dec-13,0.622719096,0.410500555,0.016609825,0.592172743,2,3,62,13,32,513381132,7500.00,194000.00,13580.00,201500.00,0,2013,83716,2057119320,1
4,30,N,480,VISA,6000.00,4475.00,4,Y,687,F,25000.00,N,10-Jul-13,0.732272806,0.881606562,0.806939684,0.105607197,2,1,41,11,23,513554514,1500.00,300000.00,15000.00,301500.00,1,2013,94109,9968480566,0
2,28,Y,420,MC,3000.00,1000.00,0,N,666,F,20000.00,N,4-Jun-13,0.059427924,0.678656082,0.369042003,0.60749832,2,2,59,17,29,513592594,150000.00,0.00,0.00,13600.00,0,2013,90210,3707957744,1
3,45,Y,410,MC,2000.00,0.00,0,Y,714,M,94000.00,Y,9-May-13,0.605544729,0.655477679,0.130511204,0.230377104,1,2,59,17,29,513724861,12500.00,239000.00,11950.00,251500.00,0,2013,82001,4565947579,0
3,34,N,450,MC,4000.00,1900.00,4,Y,600,F,24071.00,Y,1-Apr-13,0.856644856,0.211914025,0.534279441,0.244817779,2,0,14,0,10,513806221,15000.00,186500.00,13055.00,201500.00,1,2013,98115,2465311290,1
3,30,Y,260,VISA,3000.00,1000.00,4,N,708,M,54000.00,Y,10-Jul-13,0.172835349,0.424137958,0.298486653,0.801091872,1,3,62,13,32,513917009,200000.00,0.00,0.00,151500.00,1,2013,89101,7663661254,1
2,30,N,480,VISA,2000.00,0.00,3,N,654,F,87000.00,N,15-Jan-12,0.965201395,0.067260167,0.516230781,0.720348326,5,2,59,17,29,514031148,10000.00,141500.00,9905.00,151500.00,0,2012,94116,8134112082,1
4,27,N,420,VISA,5000.00,2575.00,0,N,573,M,22000.00,N,15-Nov-13,0.413409256,0.584715627,0.999062441,0.341675182,2,3,62,13,32,514032070,1500.00,15200.00,608.00,16700.00,0,2013,84605,4769798207,1
3,57,Y,420,VISA,6000.00,4475.00,4,N,642,M,97000.00,Y,5-Dec-13,0.048725736,0.856387092,0.952556414,0.567879127,2,1,41,11,23,514040265,1500.00,7000.00,350.00,8500.00,1,2013,98120,2196429857,0
1,61,N,420,VISA,2000.00,0.00,4,N,555,F,87000.00,N,9-Feb-14,0.392037755,0.079562129,0.735799942,0.11084869,3,1,41,11,23,514064131,15000.00,0.00,0.00,8500.00,1,2014,89044,4068021357,1
3,41,Y,400,VISA,2000.00,0.00,2,N,687,F,18000.00,N,4-Jan-14,0.660421649,0.915719236,0.788070443,0.298665617,4,1,41,11,23,514115989,200000.00,0.00,0.00,151500.00,0,2014,92108,8718720222,1
1,34,N,320,VISA,10000.00,7500.00,4,N,723,F,34000.00,N,25-Jul-13,0.742740779,0.613466867,0.178103823,0.919556,4,3,62,13,32,514157985,300000.00,0.00,0.00,16700.00,1,2013,98115,4421161024,1
4,34,N,320,VISA,3000.00,1000.00,4,N,576,M,85000.00,Y,13-Aug-13,0.619184247,0.710209011,0.164696629,0.346746158,2,2,59,17,29,514162991,10000.00,141500.00,9905.00,151500.00,1,2013,97209,4368959570,1
2,46,Y,360,VISA,3000.00,625.00,4,Y,636,M,29000.00,Y,5-Apr-12,0.452844729,0.321192722,0.387018726,0.12371471,3,2,59,17,29,514389689,300000.00,1500.00,75.00,301500.00,1,2012,85003,5010145132,0
1,35,N,480,MC,3000.00,1200.00,3,Y,618,M,44000.00,Y,24-Apr-13,0.587720674,0.80963081,0.198675742,0.642496015,5,1,41,11,23,514684034,250000.00,0.00,0.00,11000.00,0,2013,85035,5283777418,0
2,30,N,500,MC,6000.00,4475.00,4,N,627,M,31000.00,N,4-Dec-12,0.017855637,0.907225071,0.462540354,0.241279222,5,3,62,13,32,514784669,250000.00,0.00,0.00,16700.00,1,2012,90189,3098911845,0
3,30,N,420,VISA,5000.00,3200.00,0,Y,588,M,8000.00,Y,15-Sep-13,0.58515823,0.15130879,0.86823351,0.00053463,3,2,59,17,29,514789872,250000.00,0.00,0.00,21500.00,0,2013,82002,2991465159,1
3,32,Y,240,VISA,2000.00,0.00,4,Y,744,F,98000.00,Y,5-Oct-13,0.164253956,0.644986424,0.40462019,0.366085124,4,0,14,5,10,514892951,1500.00,250000.00,12500.00,251500.00,1,2013,84601,8652821895,1
2,47,N,220,VISA,4000.00,1900.00,4,N,717,M,12000.00,Y,4-Aug-13,0.042696845,0.784724697,0.913710771,0.397766474,5,4,71,20,34,515298946,10000.00,6700.00,268.00,16700.00,0,2013,84601,5455885318,1
1,33,N,260,MC,2000.00,0.00,0,N,657,F,44000.00,N,16-May-14,0.878258305,0.627134811,0.752696558,0.250449569,1,0,14,0,10,515324644,10000.00,3600.00,216.00,13600.00,0,2014,82002,1609778177,0
1,30,Y,450,MC,4000.00,2100.00,0,Y,732,F,37619.00,N,31-Oct-12,0.99724303,0.878241636,0.437742333,0.199739545,3,0,14,5,10,515413064,250000.00,0.00,0.00,16700.00,0,2012,90210,7334031941,1
1,35,N,450,MC,2000.00,0.00,4,Y,690,M,14000.00,Y,30-Mar-13,0.32579841,0.004571159,0.665184785,0.022730282,3,4,71,20,34,515523060,15000.00,0.00,0.00,8500.00,1,2013,84601,7773884976,1
4,28,N,450,VISA,6000.00,3500.00,0,N,660,F,82000.00,N,15-Feb-14,0.844560961,0.539585575,0.692073268,0.082122496,1,1,41,11,23,515580430,300000.00,0.00,0.00,8500.00,0,2014,95114,2397275652,1
1,60,N,240,VISA,7000.00,5000.00,4,Y,702,F,8000.00,N,17-Apr-12,0.468808824,0.706128003,0.087468413,0.56210677,1,1,41,11,23,515869044,250000.00,0.00,0.00,8500.00,1,2012,85032,784058939,0
1,50,Y,380,VISA,5000.00,3200.00,0,Y,696,F,23000.00,Y,10-Jul-13,0.294277802,0.341641681,0.317959742,0.4126875,2,1,41,11,23,515884542,12500.00,1100.00,66.00,13600.00,0,2013,85703,9619958978,0
2,32,N,410,VISA,6000.00,4475.00,0,N,642,M,44000.00,Y,4-Jan-14,0.805124882,0.852284932,0.828704907,0.923025007,2,1,41,11,23,515987910,300000.00,0.00,0.00,251500.00,0,2014,97211,5725952925,0
3,30,Y,220,MC,7000.00,5000.00,0,N,732,F,49000.00,N,30-Mar-13,0.574284136,0.951810606,0.263047371,0.018100312,1,2,59,17,29,516054775,12500.00,139000.00,9730.00,151500.00,0,2013,84605,8332054353,0
3,31,N,370,VISA,2000.00,0.00,4,N,723,M,17000.00,Y,28-Mar-14,0.277962591,0.726829239,0.002395915,0.900129212,1,0,14,0,10,516231492,7500.00,9200.00,368.00,16700.00,1,2014,80202,8586039654,0
4,50,N,300,MC,2000.00,0.00,1,Y,708,M,30000.00,Y,6-May-14,0.098965101,0.185708656,0.142336878,0.315823988,4,0,14,5,10,516251381,10000.00,1000.00,60.00,11000.00,0,2014,85703,5230711827,1
3,28,N,420,VISA,7000.00,5000.00,1,N,576,F,32000.00,Y,17-Apr-12,0.774778565,0.047387132,0.911082848,0.456299983,3,0,14,5,10,516533371,150000.00,0.00,0.00,21500.00,0,2012,82001,4059188410,1
4,36,Y,500,MC,3000.00,575.00,4,N,582,F,35000.00,N,18-Dec-12,0.938169463,0.297894882,0.118032172,0.83748301,5,1,41,11,23,516683850,300000.00,0.00,0.00,201500.00,1,2012,94103,5793617254,1
3,32,Y,500,VISA,6000.00,3500.00,4,N,729,M,115000.00,N,1-Jan-12,0.283174964,0.141914845,0.712544904,0.430024665,1,2,59,17,29,516909566,300000.00,0.00,0.00,21500.00,1,2012,85701,2055143263,0
3,34,Y,420,VISA,3000.00,1200.00,4,N,651,M,238000.00,N,11-Aug-13,0.632303379,0.633248096,0.632775737,0.634665171,5,2,59,17,29,517047922,20000.00,1500.00,60.00,21500.00,1,2013,92110,3827147793,1
3,38,N,420,VISA,4000.00,2200.00,3,Y,639,F,59000.00,Y,25-Jul-13,0.557357597,0.008506781,0.282932189,0.185230557,5,3,62,13,32,517157148,7500.00,9200.00,368.00,16700.00,1,2013,94103,497581014,0
3,30,N,300,VISA,2000.00,0.00,4,Y,744,M,114000.00,Y,26-Aug-12,0.077140992,0.352222432,0.214681712,0.764844592,5,0,14,0,10,517205311,150000.00,0.00,0.00,21500.00,1,2012,89101,320877396,1
4,36,N,320,MC,4000.00,2200.00,4,Y,585,M,17000.00,N,4-Jun-13,0.828716363,0.216515379,0.522615871,0.298213903,4,1,41,11,23,517236421,12500.00,139000.00,9730.00,151500.00,1,2013,94109,5126782453,1
1,32,N,480,VISA,4000.00,2200.00,3,N,600,M,48000.00,Y,30-Jun-12,0.368758398,0.211803282,0.29028084,0.976370609,5,1,41,11,23,517282497,300000.00,0.00,0.00,1600.00,0,2012,85701,5437794870,1
4,36,Y,420,VISA,5000.00,3200.00,4,N,522,F,20000.00,N,19-Feb-13,0.588218164,0.818307653,0.203262908,0.663441886,3,2,59,17,29,517300504,250000.00,0.00,0.00,11000.00,1,2013,90020,1933301567,0
1,34,Y,280,MC,5000.00,3450.00,0,Y,639,M,40000.00,N,21-Nov-12,0.56880569,0.069227114,0.319016402,0.31985925,2,1,41,11,23,517391941,1500.00,9500.00,570.00,11000.00,0,2012,90210,7630748282,1
1,45,Y,420,VISA,3000.00,575.00,4,N,582,F,74000.00,N,18-Jul-12,0.213158884,0.542350641,0.877754763,0.536138277,1,1,41,11,23,517645230,1500.00,12100.00,726.00,13600.00,1,2012,90210,3642710971,1
1,28,N,460,MC,3000.00,1000.00,2,N,558,M,15000.00,Y,15-Dec-12,0.168948581,0.403793888,0.786371235,0.256061849,4,2,59,17,29,517821090,250000.00,0.00,0.00,8500.00,0,2012,89101,9201907222,1
1,33,Y,370,MC,4000.00,1900.00,1,N,597,F,48000.00,Y,12-Apr-13,0.666861381,0.053328469,0.360094925,0.133029101,4,3,62,13,32,517876678,12500.00,139000.00,9730.00,151500.00,0,2013,98120,708824299,1
1,54,Y,300,VISA,7000.00,5000.00,1,N,690,M,57000.00,N,24-Sep-12,0.715087713,0.618343538,0.166715625,0.973227276,4,3,62,13,32,517877019,250000.00,0.00,0.00,13600.00,0,2012,94116,6553052741,1
1,28,Y,220,VISA,4000.00,1900.00,3,N,561,M,60000.00,N,6-Jul-13,0.082471088,0.529719977,0.306095532,0.200593311,5,0,14,0,10,518106587,7500.00,294000.00,14700.00,301500.00,1,2013,82002,5577493727,1
2,36,N,400,MC,3000.00,1000.00,2,Y,720,M,31000.00,Y,22-May-14,0.68114004,0.297227366,0.489183703,0.721358354,5,0,14,5,10,518486308,150000.00,101500.00,5075.00,251500.00,0,2014,89101,3875181360,1
3,29,N,420,VISA,4000.00,2100.00,4,N,693,F,44000.00,N,28-Aug-12,0.038308953,0.050762496,0.544535724,0.569442809,1,0,14,5,10,518976760,15000.00,286500.00,14325.00,301500.00,1,2012,84605,3526789170,1
2,36,Y,420,VISA,3000.00,575.00,0,N,732,F,24071.00,N,8-Jun-12,0.92922369,0.293241955,0.611232823,0.339269352,1,3,62,13,32,518995377,15000.00,186500.00,13055.00,201500.00,0,2012,94116,3392804960,1
3,32,Y,420,VISA,6000.00,3500.00,4,N,582,M,84000.00,N,10-Oct-13,0.742878225,0.203728947,0.473303586,0.395005029,5,0,14,5,10,519090152,7500.00,9200.00,368.00,16700.00,1,2013,90210,4044414821,0
1,43,Y,260,VISA,4000.00,1900.00,4,Y,666,M,40000.00,N,13-Aug-13,0.407618678,0.718179229,0.062898954,0.684020056,2,0,14,5,10,519231437,20000.00,281500.00,14075.00,301500.00,1,2013,92108,9095609858,1
2,28,Y,480,MC,5000.00,3200.00,4,N,573,F,62000.00,N,20-Jun-13,0.886763266,0.172294732,0.029528999,0.600591931,3,4,71,20,34,519244100,7500.00,0.00,0.00,1600.00,1,2013,84605,8555558333,1
1,40,Y,380,VISA,7000.00,5000.00,0,Y,687,F,13000.00,N,13-Aug-13,0.848251245,0.260780621,0.554515933,0.379574685,2,1,41,11,23,519667365,10000.00,11500.00,460.00,21500.00,0,2013,85032,9197157817,0
2,34,Y,420,VISA,2000.00,0.00,4,N,744,F,76000.00,N,8-Jun-12,0.029361815,0.558128155,0.793744985,0.851277664,4,4,71,20,34,519868405,300000.00,0.00,0.00,8500.00,1,2012,89044,9740990833,1
4,28,Y,400,MC,10000.00,7500.00,0,Y,732,M,62000.00,N,30-Mar-13,0.333147479,0.933812558,0.133480019,0.334810175,1,2,59,17,29,520079250,10000.00,6700.00,268.00,16700.00,0,2013,83701,2005103651,1
4,43,Y,370,MC,5000.00,3450.00,0,N,558,M,79000.00,N,4-Dec-12,0.669160799,0.531038441,0.60009962,0.323854903,3,2,59,17,29,520088527,300000.00,0.00,0.00,1600.00,0,2012,95109,8612245232,0
3,32,N,260,MC,3000.00,750.00,0,N,603,M,29000.00,Y,16-May-13,0.423597383,0.053952057,0.23877472,0.499484069,3,2,59,17,29,520327111,150000.00,101500.00,5075.00,251500.00,0,2013,97209,5227089075,1
4,29,N,380,MC,5000.00,2575.00,4,N,561,F,49000.00,N,30-Mar-13,0.022110252,0.296714896,0.659412574,0.208621862,1,0,14,5,10,520343648,150000.00,0.00,0.00,1600.00,1,2013,89101,3347839347,0
1,49,N,460,VISA,4000.00,2200.00,0,Y,621,M,27919.00,Y,6-Jul-13,0.150817044,0.041230683,0.096023864,0.876851142,1,2,59,17,29,520353075,250000.00,51500.00,2575.00,301500.00,0,2013,83701,3649931901,1
1,36,N,300,VISA,4000.00,2100.00,4,N,576,F,32000.00,Y,30-Mar-12,0.325632829,0.406001654,0.865817242,0.026554891,2,1,41,11,23,520636203,10000.00,191500.00,13405.00,201500.00,1,2012,92110,5457417795,1
2,31,N,420,VISA,5000.00,3200.00,4,N,738,F,9000.00,N,14-Oct-13,0.848187358,0.387499802,0.11784358,0.196468467,4,1,41,11,23,520691960,15000.00,0.00,0.00,8500.00,1,2013,84605,2246539445,1
1,49,N,300,MC,2000.00,0.00,3,Y,741,F,65000.00,Y,3-Apr-14,0.278318019,0.743543628,0.010930824,0.941382041,5,0,14,0,10,520793749,7500.00,6100.00,366.00,13600.00,0,2014,89044,3662628412,1
1,46,Y,420,MC,5000.00,3450.00,4,N,693,M,43000.00,N,30-Mar-13,0.349658519,0.856451672,0.603055096,0.616641403,5,0,14,5,10,520893766,1500.00,200000.00,14000.00,201500.00,0,2013,94109,4488227882,0
1,46,Y,450,VISA,10000.00,7500.00,4,Y,639,M,22000.00,N,25-Jul-13,0.464167438,0.930914903,0.19754117,0.131036099,4,2,59,17,29,520976785,7500.00,6100.00,366.00,13600.00,1,2013,94109,1496209214,1
1,30,N,420,MC,3000.00,1000.00,1,Y,588,M,13000.00,Y,4-Jun-13,0.42521178,0.432623166,0.428917473,0.443740247,4,2,59,17,29,521022587,15000.00,1700.00,68.00,16700.00,0,2013,85703,5096883958,0
3,30,N,420,VISA,6000.00,4475.00,1,Y,624,M,37000.00,Y,1-Jun-12,0.646313541,0.606354913,0.626334227,0.546416969,4,3,62,13,32,521266260,150000.00,1500.00,105.00,151500.00,0,2012,85035,927165584,0
1,27,N,400,MC,9000.00,6920.00,4,Y,642,M,24000.00,Y,21-Nov-12,0.64137802,0.765311635,0.203344828,0.451212057,1,2,59,17,29,521477020,7500.00,14000.00,560.00,21500.00,1,2012,95109,5108482221,1
3,29,N,220,VISA,3000.00,750.00,3,Y,669,M,164000.00,Y,6-Jul-13,0.917724674,0.576710121,0.247217397,0.56518829,5,1,41,11,23,521500199,20000.00,0.00,0.00,11000.00,1,2013,90210,5772504637,1
3,38,Y,370,MC,9000.00,6920.00,4,Y,591,F,197000.00,Y,3-Apr-14,0.907545527,0.894315584,0.400930555,0.374470669,1,1,41,11,23,521598615,20000.00,0.00,0.00,1600.00,1,2014,82002,8689521606,1
3,45,N,420,VISA,2000.00,0.00,4,N,717,F,90000.00,N,16-Jul-12,0.268691757,0.586290284,0.927491021,0.562688075,5,1,41,11,23,521671465,20000.00,281500.00,14075.00,301500.00,1,2012,90210,7033928701,1
2,29,N,380,MC,6000.00,3500.00,4,N,576,M,27000.00,N,20-Jun-13,0.720858673,0.85363838,0.787248527,0.052807941,1,3,62,13,32,521734386,7500.00,0.00,0.00,1600.00,1,2013,98115,8579469662,0
4,28,Y,400,MC,2000.00,0.00,4,N,699,M,80000.00,N,30-Mar-13,0.097691736,0.545034303,0.821363019,0.716048153,5,2,59,17,29,521898575,7500.00,9200.00,368.00,16700.00,0,2013,82002,1259830739,1
4,29,N,410,VISA,4000.00,1900.00,0,Y,711,M,23000.00,Y,25-Nov-13,0.69080632,0.995468343,0.343137332,0.952461376,1,1,41,11,23,522039585,150000.00,151500.00,7575.00,301500.00,0,2013,85003,8916846034,1
1,30,N,360,VISA,10000.00,7500.00,0,Y,675,M,90000.00,N,5-Mar-12,0.140252071,0.604335761,0.872293916,0.800461296,3,1,41,11,23,522041897,7500.00,6100.00,366.00,13600.00,0,2012,97211,6462298784,1
1,60,Y,480,MC,6000.00,4475.00,4,Y,588,M,20000.00,N,21-Nov-12,0.998159878,0.329931186,0.164045532,0.827588147,5,0,14,5,10,522060328,20000.00,0.00,0.00,13600.00,1,2012,94103,2259943095,1
2,28,Y,280,MC,6000.00,4475.00,0,Y,660,F,29500.00,N,30-Mar-13,0.363694232,0.9607561,0.162225166,0.356348901,3,1,41,11,23,522146380,200000.00,101500.00,5075.00,301500.00,0,2013,83701,8118349122,1
2,42,N,440,VISA,5000.00,2575.00,4,Y,687,M,21000.00,Y,25-Mar-13,0.364932556,0.883889192,0.624410874,0.662324145,1,1,41,11,23,522230380,15000.00,0.00,0.00,11000.00,1,2013,85032,5137232535,1
1,38,Y,340,VISA,6000.00,3500.00,4,N,627,M,80000.00,N,11-Aug-13,0.657547714,0.289804054,0.473675884,0.738188564,5,0,14,0,10,522274226,150000.00,101500.00,5075.00,251500.00,1,2013,89101,9372847527,1
1,28,Y,410,VISA,5000.00,2575.00,0,Y,594,M,50922.00,N,5-Oct-13,0.275580426,0.281754758,0.778667592,0.791016256,1,1,41,11,23,522311922,20000.00,0.00,0.00,1600.00,0,2013,94109,9669956411,1
4,42,Y,260,VISA,2000.00,0.00,4,N,594,F,32000.00,Y,4-Aug-13,0.118196171,0.483735046,0.800965609,0.532043357,1,3,62,13,32,522453501,15000.00,186500.00,13055.00,201500.00,1,2013,90189,7425509364,1
1,28,N,280,MC,4000.00,2200.00,0,Y,639,M,21000.00,Y,18-Dec-12,0.516582798,0.680466455,0.098524626,0.426291942,2,2,59,17,29,522776553,1500.00,15200.00,608.00,16700.00,0,2012,95109,502967793,1
